rh,max_wind_spd_ts,t_ghi,max_wind_spd,solar_rad,wind_gust_spd,max_temp_ts,min_temp_ts,clouds,max_dni,precip_gpm,wind_spd,slp,ts,max_ghi,temp,pres,dni,dewpt,snow,dhi,precip,wind_dir,max_dhi,ghi,max_temp,t_dni,max_uv,t_dhi,datetime,t_solar_rad,min_temp,max_wind_dir,snow_depth
66.9,1551916800,4204.2,19.6,159.6,19.6,1551913200,1551996000,62,852,3.6,13.0,1005.8,1551913200,619.1,9.7,979.3,315.8,5.0,0,37.4,3.6,213,104.8,175.2,13.7,7578.7,3.8,896.7,2019-03-07,3831.0,7.6,260,None
69.6,1552050000,4265.5,9.6,165.6,9.6,1552050000,1552024800,53,854,0.30000000000000004,7.9,1018.7,1551999600,625.3,9.2,991.8,317.9,3.3,0,37.6,0.30000000000000004,214,105.2,177.7,13.8,7629.6,4.4,903.3,2019-03-08,3973.3,5.6,280,None
